EEF1D,3,21
EIF3D,3,17
KIAA0020,3,13
RPL30,3,13
RPL7,3,17
ENSG00000137970,3,17
RPS4X,3,17
RPS8,3,5
ENSG00000187899,3,17
ARFGEF2,3,17
BOP1,3,18
CHIA,3,3
CIRH1A,3,10
DDX18,3,11
DDX3Y,3,11
DKC1,3,19
EIF1AX,3,18
EIF2B3,3,19
EIF2B5,3,18
EIF2S1,3,15
EIF3A,3,19
EIF3B,3,19
EIF3C,3,15
EIF3F,3,15
EIF3G,3,15
EIF3H,3,7
EIF3K,3,15
EIF4A2,3,15
EIF4E,3,16
EIF5B,3,15
FAU,3,8
GMPS,3,19
GNL3,3,19
GSPT2,3,19
IMPDH1,3,4
IP6K1,3,12
LARP1B,3,21
MAP3K19,3,2
MDN1,3,6
NHP2,3,6
NOL6,3,6
NVL,3,23
POLR1A,3,12
POLR1B,3,12
PWP1,3,24
RBM28,3,24
RBM34,3,24
RPF2,3,6
RPL10,3,10
RPL10A,3,10
RPL11,3,6
RPL12,3,10
RPL13,3,6
RPL13A,3,6
RPL13AP25,3,6
RPL14,3,6
RPL14P1,3,6
RPL15,3,10
RPL15P3,3,10
RPL19,3,10
RPL22,3,10
RPL26,3,0
RPL26L1,3,12
RPL27,3,11
RPL29,3,11
RPL3,3,10
RPL32,3,15
RPL35A,3,11
RPL36AL,3,20
RPL37,3,20
RPL39,3,9
RPL5,3,11
RPL6,3,11
RPL7A,3,11
RPL8,3,11
RPL9,3,11
RPLP0,3,11
RPLP1,3,11
RPLP2,3,11
RPS12,3,0
RPS13,3,11
RPS14,3,11
RPS15,3,11
RPS15A,3,3
RPS16,3,3
RPS17,3,3
RPS19,3,3
RPS21,3,3
RPS24,3,3
RPS26P6,3,21
RPS27,3,3
RPS29,3,12
RPS3A,3,3
RPS6,3,3
RPS7,3,3
RPS7P1,3,3
SEC23A,3,3
SEC24A,3,20
SMARCA2,3,11
TEX261,3,4
UGP2,3,2
ENSG00000182754,3,19
ENSG00000182953,3,5
ENSG00000174766,3,6
ENSG00000212695,3,23
ENSG00000130041,3,12
ENSG00000212664,3,6
ENSG00000125385,3,3
ENSG00000146677,3,1
ENSG00000138396,3,1
ENSG00000096150,3,12
ENSG00000175333,3,1
ENSG00000176534,3,22
ENSG00000196681,3,24
ENSG00000198637,3,12
DDX27,3,1
EIF4G1,3,13
MMP24-AS1,3,13
YARS,3,13
ENSG00000078872,3,5
RPL28,3,7
ABCF2,3,8
ARIH1,3,24
BMS1,3,22
BRSK1,3,12
CDC123,3,7
CEBPZ,3,7
DCAF13,3,7
DCAKD,3,19
DCP2,3,7
DCPS,3,7
DDX24,3,15
DDX49,3,15
DDX54,3,15
DDX55,3,19
DDX56,3,19
DIS3,3,7
DNAJC2,3,15
DOM3Z,3,5
EIF2A,3,6
EIF2B1,3,4
EIF2B2,3,4
EIF2B4,3,4
EIF2S2P4,3,4
EIF2S3,3,19
EIF5,3,19
EMG1,3,6
ERO1LB,3,19
ESF1,3,7
EXOSC1,3,23
EXOSC2,3,7
EXOSC3,3,7
EXOSC4,3,9
EXOSC5,3,22
FTSJ3,3,10
IMP3,3,21
LARP7,3,8
MKI67IP,3,7
MPHOSPH10,3,21
MRPL15,3,0
MRPL2,3,0
NET1,3,8
NIP7,3,0
NOB1,3,16
NOC4L,3,0
NOP14,3,8
NSUN2,3,21
PDCD11,3,8
PNO1,3,23
PNPLA7,3,14
PPAN,3,24
PPP1CC,3,24
RCL1,3,13
RIOK2,3,13
RNF10,3,17
RRP1B,3,15
RRP9,3,18
RRS1,3,13
SDAD1,3,6
SEC31A,3,9
SKIV2L,3,6
TBL3,3,3
TEX10,3,4
TTC37,3,3
TYW1,3,23
UTP11L,3,8
WDR3,3,3
WDR74,3,23
ZNF593,3,10
ENSG00000206346,3,11
ENSG00000206353,3,3
ENSG00000007816,3,3
ENSG00000188463,3,13
ENSG00000206492,3,3
ENSG00000204221,3,3
ENSG00000160220,3,23
ABT1,3,18
BRIX1,3,20
DDX10,3,23
DDX51,3,22
DNTTIP2,3,14
EIF2D,3,23
FCF1,3,6
GAR1,3,10
NGDN,3,2
NLE1,3,2
NOP10,3,7
NSA2,3,8
PABPN1L,3,8
PDP2,3,5
PPAT,3,0
RPL35,3,16
RRP15,3,7
SLC10A7,3,19
UTP3,3,8
ZNF622,3,3
ENSG00000206267,3,3
EIF4H,3,14
LSM12,3,23
ENSG00000183093,3,9
EXOSC9,3,9
RGL3,3,5
SHQ1,3,5
AMN1,3,21
DRG1,3,1
EIF1B,3,21
ISCA1,3,1
KRR1,3,9
RPL3L,3,21
RPS4Y1,3,21
SOAT1,3,9
DNAJC21,3,12
HSD11B1,3,17
LIPT2,3,17
PEPD,3,16
IST1,3,15
PUS1,3,24
ENSG00000187558,3,4
XYLB,3,12
RPL37A,3,11
RPL38,3,11
RPS2,3,11
EIF4B,3,22
ARHGAP15,3,10
GTPBP4,3,22
MRPS2,3,0
NOC2L,3,22
PES1,3,22
GNL2,3,22
NMD3,3,22
RPL18A,3,22
ENSG00000182520,3,20
ENSG00000171549,3,22
AMMECR1,3,13
GID4,3,17
RRP12,3,22
ENSG00000206266,3,19
CCDC86,3,12
EIF2S2,3,13
SARS2,3,13
EIF4G2,3,7
RPL34,3,14
RPL36,3,14
RPS10,3,14
RPS17L,3,14
RPS3,3,14
ATP6V1H,3,5
TPPP3,3,2
ENSG00000176276,3,0
C1D,3,12
WDR12,3,16
MAK16,3,19
YPEL4,3,15
CDC42BPB,3,15
EIF4BP6,3,13
TRMT6,3,16
DUSP12,3,19
LAS1L,3,11
ACSF3,3,9
PRPSAP2,3,12
EEF1B2,3,16
ENSG00000102391,3,16
CYP3A4,3,17
NOL9,3,18
ENSG00000213705,3,17
ABHD11,3,18
SHMT1,3,23
MRPL43,3,15
NAA50,3,20
UROD,3,23
NOL10,3,14
GNL1,3,1
FIP1L1,3,6
ATG9A,3,14
RPF1,3,14
HEATR1,3,14
PPIP5K1,3,24
RBM19,3,14
UTP18,3,11
WDR36,3,11
AATF,3,14
BYSL,3,18
DHX37,3,14
GNB2L1,3,15
IMP4,3,8
KRI1,3,20
MVD,3,5
NAT10,3,14
NOP9,3,6
TSR1,3,6
UTP15,3,14
UTP20,3,23
WDR43,3,9
ENSG00000185057,3,24
CSTF3,3,24
EIF3CL,3,11
