TFAM,10,14
GSTM4,10,4
BBS1,10,7
GSR,10,2
GSTT1,10,12
PHLDB1,10,2
SLC16A14,10,11
GGT1,10,16
ETNK1,10,9
LTV1,10,4
ABCB11,10,7
C2orf47,10,21
ABCF1,10,1
HECTD1,10,8
GGT3P,10,13
GPX4,10,10
GGT5,10,11
GGT7,10,11
GGTLC2,10,11
GPX7,10,19
GSS,10,15
POLRMT,10,13
OPN4,10,3
CPD,10,22
RNF130,10,14
DNAJC10,10,21
MXD3,10,17
SYPL1,10,10
NAP1L2,10,22
GSTO1,10,16
AFF1,10,11
FOXF2,10,2
GNPDA1,10,9
ABCC6,10,8
ADAM29,10,5
NOXA1,10,8
KANSL2,10,11
ENSG00000183760,10,17
OSGEPL1,10,18
IL34,10,20
GSTA3,10,8
GSTA4,10,19
GSTA5,10,9
GSTM5,10,9
GSTT2B,10,0
MGST3,10,1
OCM,10,11
ENSG00000187919,10,19
NAMPT,10,6
GOLGA8F,10,24
PPP1R15B,10,17
FBXO43,10,24
ANPEP,10,6
BCL2L13,10,10
TFB2M,10,11
C9orf85,10,1
IER3,10,15
ENSG00000211618,10,7
ERCC6L,10,15
EHF,10,10
NRM,10,10
BAAT,10,24
VRK2,10,20
EBAG9,10,5
HPCAL4,10,1
ENSG00000162606,10,11
USP39,10,15
GSTZ1,10,0
ZMYM5,10,10
CEP55,10,14
CGGBP1,10,1
CNRIP1,10,23
IL20RB,10,4
COX7A2L,10,4
MTERF,10,16
DCTN6,10,4
LNX2,10,8
EID2B,10,14
ENSG00000079782,10,20
MGST2,10,15
ENSG00000096087,10,18
ENSG00000167674,10,4
ENSG00000187574,10,18
GAGE1,10,1
GLYATL1,10,6
HOMEZ,10,12
GPRIN1,10,15
GRHL3,10,11
GSTO2,10,11
HIC2,10,11
LRRC6,10,4
LMTK3,10,14
LRRC16A,10,5
MGST1,10,16
LTC4S,10,23
MIS18BP1,10,22
MPZL1,10,5
OCM2,10,15
PARGP1,10,15
PCDH17,10,23
PLEKHB2,10,6
KIAA1199,10,11
RCAN2,10,24
RHOF,10,18
SCGN,10,15
SFTPD,10,4
MFAP4,10,4
SYCN,10,24
SNPH,10,11
SNRNP27,10,14
SOX4,10,16
SSFA2,10,17
TFB1M,10,1
TMEM9,10,20
USH1G,10,12
ZMYND10,10,17
hsa-mir-877,10,21
TRIM26,10,23
C6orf136,10,22
MSANTD2,10,14
SERTAD4,10,19
hsa-mir-194-2,10,15
hsa-mir-192,10,4
hsa-mir-1254,10,1
