ARID4B,19,3
2-Mar,19,3
CFL1,16,3
CFL2,16,3
CHIA,3,3
DDX52,1,3
DHRS11,23,3
DUT,16,3
KAT2B,20,3
KIAA1432,22,3
KIF3A,20,3
KLF5,21,3
MME,12,3
OAT,1,3
OLA1,23,3
ORC1,23,3
ORC5,20,3
RPS15A,3,3
RPS16,3,3
RPS17,3,3
RPS19,3,3
RPS20,16,3
RPS21,3,3
RPS24,3,3
RPS25,16,3
RPS26,16,3
RPS27,3,3
RPS3A,3,3
RPS6,3,3
RPS7,3,3
RPS7P1,3,3
SEC23A,3,3
SPECC1L,16,3
SPTAN1,16,3
SPTBN1,16,3
ENSG00000125385,3,3
FKBP2,23,3
CACYBP,18,3
MAP3K14,12,3
MRPS22,1,3
SSR4,1,3
SUCLG1,1,3
TCP1,1,3
TRIM28,1,3
EXOC2,14,3
H3F3A,20,3
HCCS,14,3
HM13,20,3
MVK,14,3
MYD88,18,3
NAA20,18,3
NALCN,20,3
NBEA,21,3
NDUFA10,12,3
NNT,12,3
RECQL,20,3
SF3B4,6,3
SGPL1,14,3
SNX8,14,3
STXBP2,14,3
SUPT4H1,20,3
SURF4,14,3
TAF2,20,3
TBL3,3,3
TTC37,3,3
UBR5,6,3
UBTF,6,3
VPS11,14,3
WDR3,3,3
WDR33,17,3
ZNF24,24,3
ENSG00000186979,14,3
ENSG00000206353,3,3
ENSG00000007816,3,3
ENSG00000173867,14,3
ENSG00000206300,15,3
ENSG00000206492,3,3
ENSG00000111987,6,3
ENSG00000206255,23,3
ENSG00000204221,3,3
ABCF3,23,3
GRIA2,22,3
DDX21,6,3
IDH2,23,3
ILK,4,3
LMX1A,21,3
ZCCHC10,6,3
ZNF622,3,3
ENSG00000206267,3,3
ENSG00000170089,20,3
GNAQ,22,3
PICK1,22,3
TUBA8,12,3
ADSS,18,3
AKR1B1,18,3
ANKHD1,12,3
ETF1,13,3
GARS,23,3
HMGCS1,23,3
LTA4H,18,3
NARS,23,3
ABL1,15,3
TCP11L1,4,3
ENSG00000115953,22,3
ANK3,22,3
PLCD3,25,3
C6orf57,18,3
KLK6,13,3
LAMP2,13,3
SP1,21,3
ACAT2,18,3
CSF2RA,25,3
DNAJB4,14,3
DNAJB5,14,3
RRAGB,14,3
SCMH1,21,3
GFM1,23,3
INTS10,21,3
BRD7,24,3
STRN,22,3
ZBTB6,21,3
ENSG00000189231,21,3
SEMG2,13,3
SLPI,13,3
TGM4,13,3
COPS6,24,3
JPH1,21,3
PTPRC,25,3
SRY,21,3
ART1,22,3
BMX,25,3
FES,15,3
FGFR4,25,3
