DNAJB2,24,14
VIM,24,8
SETDB1,24,9
TOMM20,24,22
APLP1,24,14
COX17,24,17
DLEU1,24,19
LAMA4,24,8
LAMTOR5,24,13
PDHB,24,5
PFN2,24,14
PTPN4,24,18
SDHAF2,24,23
SERPINB9,24,10
TMSB4X,24,23
TRDMT1,24,24
ZNF24,24,3
ENSG00000215766,24,17
PFDN1,24,16
THOP1,24,15
HSPB3,24,9
HTT,24,1
PAFAH1B3,24,13
RBM23,24,7
GIT1,24,12
TLN1,24,24
CIRBP,24,24
HABP4,24,20
RIF1,24,18
S100A8,24,16
KAT7,24,1
TIMM17A,24,11
BRD7,24,3
KIAA1377,24,12
DHX33,24,15
CDC73,24,16
CKM,24,7
FTL,24,0
COPS6,24,3
PTPRF,24,13
FXR1,24,13
ERH,24,9
ZHX1,24,3
AAGAB,24,7
UNC119,24,24
ANXA3,24,20
ARL15,24,23
ARL4D,24,22
GIPC2,24,12
MRPS12,24,4
PTPRS,24,18
QTRT1,24,3
RUFY3,24,20
SEPHS1,24,20
ZFP64,24,13
ENSG00000206239,24,9
ENSG00000204218,24,5
PTPRD,24,23
TOE1,24,3
NUDT14,24,22
HNRNPAB,24,11
HNRNPDL,24,11
MYH6,24,19
CA12,24,5
MRPL38,24,13
PHYHIP,24,10
PTPRA,24,12
MAP3K12,24,0
MAP4,24,4
RBM48,24,22
CIB1,24,13
ACKR6,24,18
ICA1,24,8
KCNH2,24,23
RTCB,24,20
SLC25A36,24,12
MPP6,24,20
TXNDC9,24,19
DPP7,24,7
RGS1,24,9
CELSR2,24,6
ENO2,24,13
SULT1E1,24,20
ITSN2,24,5
UTP14A,24,9
MICAL2,24,17
ENSG00000181784,24,13
TLE1,24,3
PTN,24,2
TUBB2A,24,16
VCL,24,16
ARHGAP18,24,2
KNSTRN,24,2
LRIF1,24,12
MICAL1,24,18
ITGB3BP,24,15
CRELD1,24,24
PRKRA,24,6
HAP1,24,12
MRI1,24,14
FRA10AC1,24,8
CHCHD3,24,16
CSRP3,24,21
MYOZ2,24,22
NDUFA4,24,21
PSD3,24,17
MAP7D1,24,12
ENSG00000214409,24,11
FLRT3,24,6
SUMO2,24,11
FTH1,24,22
HTR3A,24,15
CCDC106,24,6
PLEKHA4,24,3
EFHD1,24,18
CCDC90B,24,15
ENSG00000212678,24,15
ENSG00000141342,24,19
EIF1,24,1
FUNDC2,24,2
OFD1,24,8
ENSG00000206490,24,21
ENSG00000206410,24,9
KIAA1549,24,14
MOGAT1,24,2
TSPAN13,24,16
RAB40C,24,12
C4orf17,24,14
SAT1,24,9
TNKS,24,24
ING5,24,23
ENSG00000215693,24,24
CDKN2B,24,12
PACSIN1,24,20
TXLNG,24,21
GC,24,19
S100A10,24,24
MTX1,24,16
SGSM2,24,8
NAV2,24,13
PPFIBP2,24,21
TNNT1,24,0
TNNT2,24,0
ARMCX2,24,18
CHD3,24,20
CRCT1,24,20
DIS3L2,24,10
IVNS1ABP,24,12
KIF15,24,18
PPHLN1,24,20
SDCCAG3,24,5
SIRT6,24,16
ENSG00000106540,24,9
AGR2,24,4
PRSS23,24,0
CTNS,24,1
C10orf88,24,4
CKMT2,24,10
SETD4,24,9
STC2,24,24
FEZ1,24,20
ACSM1,24,13
ACAP3,24,18
CAST,24,7
AKR1C3,24,1
C18orf54,24,1
