HSPD1,9,4
SDC3,9,8
CIAO1,9,8
MUC17,9,9
RABGGTB,9,13
ANXA5,9,20
BLOC1S5,9,19
CAMK1,9,19
CCND2,9,7
CRTAP,9,15
FCER2,9,15
GDAP1L1,9,15
GP2,9,15
KRT19,9,19
SELPLG,9,20
SNX16,9,15
TGM2,9,5
TNFRSF10B,9,6
NARFL,9,17
GOLGA8EP,9,4
UBLCP1,9,24
MTF1,9,11
VWA5B2,9,8
RAD51B,9,9
C19orf60,9,12
TBC1D25,9,18
RAD51C,9,9
LRRCC1,9,17
PEX16,9,0
FAM96B,9,17
XRCC2,9,23
NDUFAF4,9,23
GLDC,9,6
PRRT2,9,5
PPP1R11,9,0
GAS8,9,23
ZNF277,9,20
ALKBH4,9,5
ALS2,9,15
ATG13,9,16
FSTL1,9,16
HMOX2,9,16
MFAP3,9,16
MIOX,9,16
PALM,9,15
NPY4R,9,13
APOBEC3F,9,9
CHRAC1,9,4
CNTN3,9,1
WDR81,9,15
ENSG00000205173,9,24
ZBED4,9,8
HECW1,9,8
PLEKHO1,9,12
UBE2F,9,7
RAD51D,9,11
AGRP,9,22
GHRL,9,13
MC3R,9,14
GHRHR,9,24
MLNR,9,24
NPY,9,12
ASIP,9,16
PMCH,9,8
PMCHL1,9,7
PMCHL2,9,7
DUPD1,9,2
MMAB,9,15
ACAP2,9,5
PYY,9,4
CDX1,9,18
ANKRD39,9,16
ANXA4,9,2
NANP,9,11
NPY1R,9,8
PRM1,9,7
ATP5SL,9,14
ENSG00000206428,9,9
TMEM67,9,14
ADARB1,9,17
SOX13,9,19
B3GAT1,9,18
B3GALT6,9,12
CSGALNACT1,9,10
CSGALNACT2,9,10
EXTL2,9,1
B3GAT3,9,8
CHSY3,9,8
B3GAT2,9,8
B4GALT7,9,0
XYLT1,9,16
BBS2,9,11
BBS9,9,3
BCL9L,9,14
EFHD2,9,15
NPY2R,9,0
FDXR,9,22
FKBP1B,9,12
C14orf119,9,6
DNAJC30,9,7
C6orf203,9,17
CACNA2D1,9,6
CALU,9,7
HRC,9,2
RBM26,9,3
HLA-DQA1,9,20
HCRT,9,6
CD5L,9,0
GNPDA2,9,11
CHPF,9,16
CHSY1,9,9
CHPF2,9,22
COL10A1,9,0
PCSK1,9,15
PHTF2,9,0
DEFA4,9,3
MC2R,9,18
PCSK2,9,8
DLX4,9,7
DYNC2LI1,9,7
DYNC2H1,9,8
DYRK4,9,3
NAB1,9,13
PTMS,9,14
ENSG00000160629,9,20
ENSG00000213496,9,24
ENSG00000214332,9,24
ENTPD2,9,20
HLCS,9,15
EXTL3,9,15
FAM127B,9,3
ATRNL1,9,12
GHRH,9,18
GPR83,9,18
NPFFR2,9,10
NPFF,9,16
HCRTR1,9,0
KLHDC9,9,20
KRTAP11-1,9,11
LACTB2,9,2
LRRC58,9,13
ANKMY2,9,17
MC4R,9,18
MCHR1,9,2
MCHR2,9,7
MC5R,9,13
NEIL2,9,6
NPY5R,9,10
PSMC3IP,9,8
NTNG2,9,14
CDH24,9,19
PCDH8,9,12
PPY,9,15
PTAR1,9,3
SNX12,9,22
TATDN3,9,10
TM7SF2,9,2
XYLT2,9,2
ZMAT4,9,17
C1orf172,9,11
hsa-let-7f-2,9,14
SEPP1,9,24
CCDC152,9,24
