HECW2,12,1
HMGCR,14,1
KRT17P2,16,1
KRT18,16,1
KRT5,13,1
KRT7,16,1
KRT8,16,1
LEPR,25,1
LGALS2,12,1
LGALS3,12,1
LIMA1,16,1
LMO7,16,1
LONP1,1,1
LRPPRC,1,1
MAP3K7,12,1
MCM2,20,1
MCM4,20,1
SMARCA4,20,1
SNCAIP,4,1
SNRPD1,6,1
SNRPD2,16,1
TALDO1,23,1
THG1L,14,1
TNFRSF1B,12,1
TXN,12,1
UACA,16,1
UCHL3,12,1
UGDH,16,1
USP14,23,1
VAV2,16,1
VAV3,16,1
YES1,15,1
YWHAZ,22,1
ENSG00000212866,12,1
ENSG00000146677,3,1
ENSG00000185637,14,1
ENSG00000138396,3,1
ENSG00000183311,14,1
ENSG00000124642,20,1
ENSG00000175333,3,1
SYK,15,1
HDAC1,1,1
NEDD4L,25,1
SIN3A,21,1
SPTLC1,1,1
STUB1,12,1
XRN1,1,1
ARF6,4,1
C1QBP,1,1
GRM7,22,1
PIK3R1,25,1
7-Sep,14,1
9-Sep,23,1
TUBG1,1,1
VHL,18,1
AAR2,6,1
DDX27,3,1
EMC1,14,1
GBF1,14,1
ENSG00000213007,22,1
MOGS,1,1
MRPS34,1,1
NDUFA8,1,1
NEK9,15,1
NFKBIE,12,1
NFYB,21,1
NPEPL1,14,1
NUP133,1,1
POLE,1,1
PRKD1,15,1
PRRC2A,4,1
RAF1,1,1
JAK2,15,1
LACE1,14,1
LAMTOR1,12,1
SHBG,4,1
NAA10,20,1
MAD2L1,20,1
MSN,19,1
HTT,24,1
LYPLA2,6,1
MAFG,21,1
INPP5D,12,1
INPP5E,25,1
JAK3,25,1
LCP2,25,1
MRAS,25,1
NOS2,22,1
KAT7,24,1
LIN7C,22,1
BCL2L1,19,1
AKAP9,22,1
CDK13,15,1
DUSP3,15,1
APEH,18,1
CD8A,4,1
ABCG2,14,1
DRG1,3,1
EIF4E2,12,1
ELF1,21,1
GPCPD1,20,1
ISCA1,3,1
MKNK2,22,1
PPP1R3D,25,1
ROBO2,22,1
G6PD,17,1
HK3,17,1
PRPS2,4,1
ADAP1,22,1
LAMA5,13,1
LAMC1,13,1
LDB3,13,1
CD82,13,1
MMP13,13,1
NUP88,2,1
NUP93,2,1
NES,20,1
NUP62,4,1
ITIH1,13,1
PLA2G4F,13,1
ENSG00000166285,13,1
ACOT11,18,1
SUN2,4,1
GUSB,8,1
HTR2A,22,1
FKBP4,21,1
INHBB,13,1
NUAK2,12,1
PLCB2,25,1
UCK2,4,1
BTRC,12,1
MAP2K5,22,1
PLOD1,12,1
DUSP8,15,1
ADCY7,6,1
ADCY8,12,1
PITPNM1,15,1
SNRK,12,1
AKAP14,22,1
AKAP3,22,1
ASIC1,22,1
ATP2B1,22,1
CLDN3,22,1
TBXAS1,22,1
PDCD7,6,1
CPA2,14,1
CDK5RAP3,12,1
SRSF9,6,1
REV3L,20,1
FBXO42,18,1
MOCOS,13,1
BCAS2,21,1
UPF3A,5,1
ENSG00000096467,5,1
GUK1,18,1
GNPNAT1,1,1
ZBTB8OS,4,1
ACYP1,18,1
PHLDA1,12,1
PGGT1B,25,1
GNL1,3,1
HIST1H2BA,20,1
ZFR2,20,1
DEK,20,1
PDE6D,6,1
GTF3A,20,1
GTF3C5,20,1
PPP6C,1,1
ITGB1,13,1
ITGB5,13,1
PCID2,6,1
RASA3,25,1
COQ10A,3,1
INO80E,20,1
NOV,13,1
PBDC1,6,1
RAB11B,14,1
KDM5A,20,1
PAX5,21,1
NETO2,3,1
SPG7,4,1
WRAP73,4,1
ZCCHC7,14,1
AATK,19,1
ENSG00000206480,22,1
HPGDS,22,1
NFE2L2,21,1
EIF1,24,1
ERP44,4,1
TAMM41,14,1
ABCF1,10,1
DTL,17,1
DTYMK,18,1
MNDA,21,1
RBM22,4,1
ENSG00000215120,20,1
SLC35D1,25,1
ENSG00000093100,21,1
EPC2,20,1
HTATIP2,14,1
CYP3A43,14,1
DIEXF,15,1
ERMP1,11,1
ALG9,14,1
DOLPP1,22,1
AOC2,18,1
ENSG00000212872,5,1
ENSG00000212871,5,1
C1QTNF3,21,1
TMEM242,22,1
PTGIS,22,1
ABI3,4,1
RBPJ,21,1
PLIN3,14,1
FCHSD2,22,1
PI4K2B,14,1
CEP170P1,4,1
ERLIN1,12,1
LRSAM1,18,1
NUMBL,7,1
TOR1AIP1,11,1
ENSG00000134602,4,1
BRIP1,21,1
ZNF84,13,1
SRPK2,14,1
SLFN11,13,1
NMT2,19,1
ACTR10,20,1
FMN2,4,1
KLHL17,22,1
LAPTM5,22,1
STAU1,22,1
SYN2,22,1
ARL4C,4,1
CTNS,24,1
RGS4,22,1
CHTOP,16,1
DDX20,1,1
MED26,6,1
MED29,6,1
GFM2,14,1
SNAPC5,20,1
POLR3E,20,1
BECN1,14,1
CEL,25,1
DGAT1,25,1
AKR1C3,24,1
C18orf54,24,1
FAM156A,5,1
ACOT1,7,1
ACOT13,4,1
KIF4A,21,1
IFT46,7,1
CLOCK,21,1
SPATA6L,4,1
NKX3-1,21,1
TOPORS,21,1
CHAF1A,18,1
ANG,13,1
CLCF1,25,1
IL20,25,1
OSM,25,1
C1orf174,24,1
HEY1,21,1
HEYL,21,1
KSR1,12,1
GPR183,18,1
HIF1A,21,1
LRRC18,16,1
SHCBP1,25,1
NRAS,24,1
PLP2,18,1
PREP,18,1
TARSL2,20,1
SDC1,13,1
CNTN3,9,1
DR1,20,1
EVX1,21,1
STK35,21,1
SIX2,4,1
KDM5C,20,1
MLKL,21,1
SLC25A26,20,1
SURF1,18,1
MTF2,21,1
AGT,13,1
OR10H2,19,1
SPI1,21,1
TNFSF11,13,1
RET,25,1
WDFY3,14,1
ATOH1,2,1
BHLHA15,21,1
TWIST1,21,1
CAND2,4,1
DNAJC11,24,1
FLNC,4,1
TCAP,4,1
KCTD1,21,1
PPM1J,21,1
AFF2,21,1
CCNI,4,1
GNGT2,22,1
PYCARD,19,1
ADPGK,4,1
PKHD1,13,1
GAST,22,1
IL27RA,21,1
ENSG00000112493,4,1
SCARB2,7,1
AIP,21,1
INVS,21,1
OSTC,4,1
MGST3,10,1
NR1H2,21,1
ZNF90,18,1
FZD9,7,1
NOSTRIN,4,1
CYTH3,22,1
MGAT4B,17,1
LRMP,25,1
RALYL,4,1
WDR47,4,1
ENSG00000215718,4,1
C10orf82,4,1
MEF2B,6,1
SIRT4,4,1
AMBP,13,1
ENSG00000214955,24,1
ENSG00000206488,12,1
ENSG00000206405,12,1
ANXA9,24,1
PNMT,18,1
HN1,20,1
RP1,18,1
FCGR3B,13,1
TG,18,1
APOOL,21,1
SFRP2,7,1
C9orf85,10,1
HACL1,4,1
H3F3B,20,1
TEAD3,21,1
EML4,4,1
UBAP2L,6,1
ARRDC1,4,1
GAL3ST1,17,1
ASB12,21,1
ASB13,21,1
NR3C1,21,1
ASPM,22,1
PTH,4,1
GLRA2,4,1
LILRB1,4,1
EPB42,13,1
KIR3DL1,4,1
KLRD1,4,1
EXTL2,9,1
BCAN,13,1
GRIP1,22,1
SH2D5,25,1
SFRP4,7,1
CBX7,21,1
IMMT,24,1
CHST11,18,1
HPCAL4,10,1
DHTKD1,24,1
C18orf25,21,1
C18orf56,7,1
C1QB,13,1
UCN,25,1
CD151,13,1
ERBB2IP,21,1
CBY1,13,1
UFL1,4,1
FRMD5,6,1
ENSG00000215629,8,1
ENSG00000168383,12,1
ENSG00000206258,12,1
PLAC8,23,1
SEMA4G,22,1
ENSG00000206395,4,1
CRB3,22,1
SEMA6D,22,1
CDC42EP3,22,1
CEP104,25,1
CEP97,22,1
WNT3A,7,1
WNT2,7,1
ZFP36L2,22,1
CGGBP1,10,1
C21orf59,22,1
MORN3,4,1
MEOX2,4,1
TTLL1,5,1
CNOT11,4,1
PLXDC1,12,1
LXN,22,1
CPAMD8,8,1
PTGS1,22,1
CREBRF,6,1
CYP26A1,12,1
CYP26B1,12,1
DGCR8,21,1
LRRC70,4,1
TRIM39,21,1
DHRS7B,3,1
WDR83OS,24,1
DHX34,20,1
DIRAS2,22,1
DNLZ,3,1
KLRC3,4,1
ENSG00000170091,4,1
ENSG00000170161,25,1
GAGE1,10,1
GAGE10,20,1
GAGE2A,14,1
ENSG00000203623,24,1
ENSG00000203959,21,1
ENSG00000204133,14,1
ENSG00000206148,14,1
ENSG00000206156,22,1
FABP5,18,1
FADS1,23,1
FBXL3,1,1
FBXL5,1,1
FBXO21,22,1
FBXO5,14,1
FCHO1,11,1
GCGR,22,1
GDE1,22,1
GDF6,21,1
GMIP,22,1
HOXA11,21,1
ZNF594,4,1
GOLGA5,25,1
NDUFA1,24,1
HN1L,14,1
HSF2BP,24,1
HYAL2,25,1
INPP4A,25,1
KCNE4,22,1
LAMA1,13,1
LAMA2,13,1
TUBB3,16,1
MTO1,14,1
NEU1,17,1
NOMO3,4,1
NPBWR1,3,1
NPB,19,1
NR2E1,4,1
NR3C2,21,1
OPTN,4,1
OXSM,20,1
PITHD1,24,1
PKD2L1,24,1
ROBO1,22,1
PRLH,6,1
PTPLB,2,1
PTPMT1,24,1
PTPRM,24,1
PTPRN2,4,1
