DIP2B,12,2
LEPROT,25,2
LRRC59,12,2
LUC7L3,6,2
LUZP1,16,2
MAP3K19,3,2
PARK2,22,2
SMPDL3B,18,2
SMURF1,21,2
SMURF2,21,2
SMYD5,20,2
TNK2,15,2
TPM1,16,2
TPM2,16,2
TREX2,6,2
TRIP12,23,2
TRRAP,1,2
TSG101,14,2
TTLL3,16,2
TTN,15,2
TUBA1A,22,2
TUBA4A,14,2
TUBB4A,14,2
TUBB4B,14,2
TUFM,16,2
U2SURP,1,2
UBA1,23,2
UGP2,3,2
VPS13A,23,2
XPO1,1,2
XRCC6,1,2
YWHAG,22,2
ENSG00000206212,16,2
ENSG00000215328,12,2
ENSG00000013455,16,2
ENSG00000196501,20,2
ENSG00000112727,16,2
ENSG00000137379,14,2
ENSG00000206206,21,2
ENSG00000215425,16,2
STX1A,22,2
CS,14,2
SRPRB,14,2
PELO,1,2
PRCP,13,2
KDELR1,14,2
KDM3A,22,2
KDM5B,20,2
KDM6A,17,2
KIF11,14,2
KTI12,20,2
NEURL1B,22,2
REV1,20,2
NAPA,14,2
NFX1,6,2
NGDN,3,2
NLE1,3,2
PDIA4,18,2
CHRNA7,13,2
IL13,25,2
IL2RB,25,2
MST1R,25,2
PDGFRB,25,2
PIK3C2A,15,2
PIK3CB,25,2
PIP4K2A,25,2
FCGR1A,13,2
HCLS1,12,2
MAPK10,15,2
WDHD1,20,2
INCENP,6,2
INTS6,6,2
JAZF1,20,2
MRPL17,6,2
ARID1B,17,2
ENPP1,18,2
ENPP2,18,2
PYGB,22,2
RBKS,4,2
S100B,22,2
ENSG00000173366,14,2
GTF2F2,6,2
F9,13,2
CALCR,22,2
CTGF,13,2
CTSG,13,2
GULP1,13,2
HSP90B1,18,2
ITGB1BP1,13,2
LIPC,25,2
DYRK2,25,2
A4GALT,17,2
GSR,10,2
LPIN1,14,2
ACAD8,6,2
ACADSB,18,2
HNMT,18,2
TMEM91,18,2
ENSG00000189311,18,2
TRAIP,14,2
ILKAP,15,2
PLEK,15,2
PLEKHB1,21,2
RAB6B,14,2
RAP2A,22,2
POM121,4,2
CALML3,22,2
CHAT,15,2
ETS1,21,2
ITPKA,22,2
ITPR1,22,2
MS4A3,15,2
RNF165,21,2
SEPSECS,18,2
SMOX,18,2
SRSF4,6,2
SRSF5,6,2
MAPKAPK2,15,2
SNIP1,21,2
ACTA2,6,2
DYNC1I1,22,2
BAIAP2,22,2
MYO1D,4,2
RPS27L,12,2
SCO2,15,2
TOB1,21,2
DUSP9,15,2
GTF2H4,20,2
KAZN,15,2
NELFA,6,2
PHLDB1,10,2
PRDM1,4,2
RASGRF1,25,2
TPPP3,3,2
ABCA1,22,2
ADD1,22,2
ATP2B2,22,2
CACNB2,22,2
CAMK1D,14,2
CDK16,4,2
