BRD8,20,21
ZNHIT1,20,0
GTF2E1,20,5
TAF10,20,20
CDC7,20,10
CHEK2,20,10
CYB5R2,20,19
ERCC4,20,15
GTF2E2,20,18
H1F0,20,19
H2AFX,20,18
HIST1H2AB,20,17
HIST1H2AC,20,18
HIST1H2AD,20,18
HIST1H2AE,20,18
HIST1H2AH,20,18
HIST1H2AI,20,18
HIST1H2AL,20,18
HIST1H2BB,20,18
HIST1H2BC,20,20
HIST1H2BD,20,9
HIST1H2BE,20,11
HIST1H2BF,20,9
HIST1H2BG,20,11
HIST1H2BI,20,19
HIST1H2BJ,20,5
HIST1H2BK,20,19
HIST1H2BM,20,19
HIST1H2BO,20,19
HIST1H4A,20,15
HIST1H4B,20,15
HIST1H4C,20,19
HIST1H4D,20,5
HIST1H4E,20,18
HIST1H4F,20,20
HIST1H4H,20,5
HIST1H4I,20,5
HIST1H4J,20,5
HIST1H4K,20,5
HIST1H4L,20,5
HIST2H2BE,20,19
HIST2H2BF,20,6
HIST2H4A,20,4
HIST3H2A,20,4
HIST3H2BB,20,4
HIST4H4,20,4
KAT2B,20,3
KIF3A,20,3
MCM2,20,1
MCM4,20,1
NAP1L1,20,6
NSFL1C,20,23
ORC5,20,3
POLH,20,5
POLR1D,20,23
RBBP5,20,24
RFC1,20,21
SMARCA4,20,1
SMYD5,20,2
SSRP1,20,14
SUPT3H,20,14
TADA2A,20,22
TAF12,20,22
TAF5,20,22
TAF6,20,21
TAF9,20,8
UBE2A,20,22
UBE2B,20,22
UBE2N,20,16
UBE2V2,20,22
USP10,20,8
USP22,20,7
XPC,20,22
ENSG00000196501,20,2
ENSG00000197597,20,23
ENSG00000124642,20,1
POLR3G,20,5
MCM3,20,22
PFDN2,20,13
RNASEH2A,20,4
HMGB1,20,8
SIRT1,20,13
BTAF1,20,12
BUB1B,20,12
ELP3,20,6
FANCM,20,24
FRY,20,10
GLYR1,20,11
GTF2H3,20,11
H3F3A,20,3
HM13,20,3
HMGB1P1,20,21
ING1,20,21
ING3,20,21
INO80,20,21
KDM5B,20,2
KTI12,20,2
LEO1,20,8
MAF1,20,24
