MOB2,4,9
5-Mar,12,9
ADI1,12,9
AGGF1,4,9
BAG2,6,9
BCLAF1,16,9
BMP2K,15,9
CA2,22,9
CLPB,23,9
DYNLL1,16,9
HBA2,13,9
HIST1H2BD,20,9
HIST1H2BF,20,9
PKP2,12,9
PM20D1,12,9
POLR2J,6,9
PPIF,23,9
PRDX2,22,9
PRKAR2A,22,9
PRKCB,15,9
RPL39,3,9
TARS,23,9
UBASH3A,25,9
USP2,12,9
CKS2,14,9
NXF1,6,9
POTEI,12,9
S100A4,4,9
SETDB1,24,9
ACBD3,4,9
6-Sep,4,9
ENSG00000204523,18,9
ARRB2,22,9
BTF3,18,9
ENSG00000206394,18,9
CWF19L2,11,9
EFTUD2,1,9
TTC27,1,9
XRCC5,1,9
ZNF281,1,9
EXOSC4,3,9
NOTCH1,21,9
NSDHL,14,9
PUS7,18,9
SEC31A,3,9
SLC9A3R1,12,9
SNRPG,6,9
SPIRE2,21,9
STK24,23,9
TBL1XR1,21,9
CHD1,20,9
ACP1,18,9
ATP5F1,23,9
CCDC58,18,9
LAGE3,18,9
MLEC,18,9
NTMT1,18,9
NUDT21,6,9
PCBP1,1,9
PFKL,22,9
PHB2,18,9
TPM3P4,12,9
ENSG00000183093,3,9
HSPB3,24,9
CASP4,19,9
ERGIC3,23,9
KHDRBS1,6,9
PLCG2,25,9
HLTF,20,9
KLF12,14,9
MUC17,9,9
ENSG00000206452,4,9
HYI,4,9
ERBB4,25,9
MS4A2,18,9
CCDC59,4,9
CCNA1,21,9
MRPS23,18,9
CPSF1,6,9
EXOSC9,3,9
GTF2H2,20,9
MDP1,14,9
PCF11,6,9
POLE2,20,9
POLR3H,20,9
SRP54,23,9
DNAJC8,6,9
CASP1,19,9
GPR37,14,9
OGT,17,9
WDR89,20,9
KRR1,3,9
PAN2,6,9
SLBP,6,9
SOAT1,3,9
SORL1,12,9
ENSG00000197303,16,9
ASS1,1,9
GAD2,18,9
COL7A1,13,9
COX15,14,9
DTX4,4,9
PCYT1A,23,9
GALT,23,9
NOS1,22,9
CDK1,15,9
ORC3,20,9
TBC1D23,21,9
ERI1,18,9
STAT1,25,9
STAT3,25,9
PPP1R3C,22,9
HK1,17,9
HNRNPA0,1,9
HNRNPH1,16,9
POLR2H,6,9
RBMX,6,9
ALG5,14,9
GPAA1,14,9
HEMK1,18,9
DLAT,14,9
SCFD1,14,9
PRCC,6,9
ADAMTS1,13,9
DNM1,22,9
PEX6,21,9
SLC12A4,21,9
MYLK3,13,9
SLC9A8,13,9
PROC,13,9
HCK,15,9
MXD1,21,9
CSTF1,6,9
ERH,24,9
PAPLN,4,9
RCC1,20,9
SUCLG2,18,9
EPT1,14,9
MAOA,18,9
SLC35G1,14,9
ENSG00000206239,24,9
ACSL1,18,9
CPT2,18,9
NEK8,15,9
RXRA,21,9
ANKS1A,25,9
CDC42BPG,25,9
EFEMP1,4,9
HDAC4,21,9
CENPA,16,9
PDC,22,9
UHRF2,20,9
FIGF,25,9
LYST,4,9
STAB2,19,9
SYNE1,19,9
CDK2AP1,4,9
ZC3HAV1,21,9
CYC1,5,9
GALE,18,9
CASP9,19,9
MCL1,19,9
RAC2,25,9
CCNT1,6,9
SPSB1,21,9
ENSG00000197003,22,9
ITGB2,13,9
PDE3A,6,9
PTPN12,4,9
STK25,22,9
FADD,19,9
ACSF3,3,9
PPM1D,4,9
VANGL1,7,9
PPIE,22,9
ENSG00000198329,1,9
RGS1,24,9
DRD1,22,9
PCDH9,21,9
ZNHIT3,21,9
CSTB,21,9
GADD45A,20,9
RAD51B,9,9
UTP14A,24,9
LTBR,19,9
WDR43,3,9
WBSCR22,3,9
PLK3,22,9
RAD51C,9,9
RAD9A,21,9
RCE1,14,9
CLUH,23,9
HBA1,13,9
ING4,20,9
BRAP,18,9
COMMD2,12,9
COG3,14,9
DLL1,7,9
ETNK1,10,9
CYP4F12,18,9
TBX5,21,9
ELMO1,21,9
KLF4,21,9
NR1I3,21,9
ENSG00000206410,24,9
GLUD1,23,9
ISCU,21,9
MRPS35,4,9
POR,14,9
PPIL4,4,9
ENTPD7,14,9
B4GALT1,17,9
RER1,14,9
SIGIRR,18,9
C6orf15,25,9
ENSG00000206359,22,9
FAF2,14,9
AHSG,13,9
DRG2,14,9
SLC13A4,14,9
SAT1,24,9
CPNE1,22,9
THOC7,4,9
DGCR6L,4,9
DGKQ,25,9
IPMK,25,9
EFNB3,22,9
KRT85,11,9
PLEKHF2,4,9
WARS2,18,9
CRABP1,22,9
GFER,21,9
FAM189A2,2,9
ILDR2,25,9
PARD3B,21,9
ENSG00000106540,24,9
EML3,4,9
PNMA1,13,9
ABO,17,9
ACAA1,18,9
RPAP1,4,9
BRD4,15,9
MARCKS,22,9
MTA1,21,9
NUDC,22,9
SARNP,16,9
SMN2,6,9
KMT2B,21,9
SETD4,24,9
PFKFB2,22,9
ENSG00000103200,20,9
SMC1B,4,9
ADTRP,18,9
SDHC,18,9
SLC35B1,11,9
CEP76,4,9
STOML2,18,9
COLEC12,4,9
IGHG4,4,9
ACR,13,9
AXIN2,22,9
PALLD,8,9
SPDEF,21,9
FZR1,14,9
ENSG00000174115,14,9
CRBN,15,9
COL11A1,15,9
TBC1D10A,12,9
MITF,21,9
MPP5,22,9
PRMT7,18,9
PRMT8,18,9
GABARAP,14,9
PALM2-AKAP2,15,9
POLB,21,9
STXBP3,14,9
APOBEC3F,9,9
C15orf39,2,9
RASGEF1B,22,9
PIM1,21,9
IKZF3,21,9
TAF1L,4,9
PREB,19,9
TGFB3,13,9
GJB3,12,9
PLEKHG2,4,9
ELAVL4,6,9
GNPDA1,10,9
PAXIP1,21,9
SUMF2,17,9
RORB,21,9
KIF20B,19,9
LRFN1,22,9
ENSG00000189229,6,9
TFAP2C,21,9
ENSG00000205369,21,9
WDTC1,24,9
CLVS1,5,9
MTFR1,14,9
7-Mar,19,9
POLDIP3,22,9
KIAA1279,4,9
RAMP2,4,9
SKI,21,9
ADAM10,7,9
ITGA1,13,9
COA3,22,9
PPIC,4,9
