RPSA,23,17
RPSAP58,23,17
VDAC3,23,18
ACO2,23,17
ACSL4,23,18
ACSS2,23,18
AHSA1,23,18
ATIC,23,17
ATP6V1A,23,18
CAP1,23,16
CAP2,23,16
CBS,23,13
CDC25A,23,10
CDT1,23,11
CLPB,23,9
COPA,23,10
COPB2,23,11
CTPS1,23,11
CYCS,23,15
DARS,23,11
DHRS11,23,3
EEF2,23,15
EIF4A1,23,15
EIF5A,23,15
ENO3,23,15
EPS15,23,15
FDPS,23,15
FKBP1A,23,5
GAPDH,23,24
GCH1,23,19
GFPT2,23,19
GLUL,23,19
GOT1,23,19
HMGCLL1,23,4
HRSP12,23,6
KARS,23,11
LARS,23,21
MAT1A,23,21
OLA1,23,3
ORC1,23,3
PC,23,12
PGAM2,23,23
PGD,23,23
PGK1,23,23
PKM,23,23
PPA1,23,23
PPIF,23,9
PSMA6,23,22
PSMB2,23,4
PSMB6,23,4
PSMB7,23,4
PSMD1,23,22
PSMD10,23,22
PSMD11,23,13
PSMD12,23,0
PSMD13,23,22
PSMD14,23,0
PSMD2,23,14
PSMD6,23,16
PSMD7,23,16
PSMD8,23,13
PSME2,23,0
RAD23B,23,6
RRM2,23,20
SAR1B,23,18
SHFM1,23,23
TALDO1,23,1
TARS,23,9
TRIP12,23,2
UBA1,23,2
UBQLN1,23,21
USP14,23,1
VARS,23,7
VPS13A,23,2
ENSG00000115254,23,11
ENSG00000096171,23,8
FKBP2,23,3
DPYD,23,13
9-Sep,23,1
EEF1E1,23,17
HDLBP,23,13
SOD1,23,8
AGPAT1,23,7
CNDP2,23,18
DNM1L,23,5
HSD17B7,23,0
IPO5,23,8
IVL,23,8
OGDH,23,8
PPA2,23,23
PPP6R1,23,24
PYCRL,23,8
SLC25A6,23,21
STK24,23,9
TIPRL,23,14
TNPO3,23,23
TUBB1,23,23
ENSG00000206255,23,3
ABCF3,23,3
IDH1,23,11
IDH2,23,3
AIMP1,23,7
APRT,23,7
ATP5F1,23,9
FH,23,16
GARS,23,3
GLRX3,23,12
HMGCS1,23,3
NARS,23,3
PSME3,23,14
TPT1,23,7
ENSG00000159186,23,5
ERGIC3,23,9
MPI,23,0
NSUN5,23,4
ACN9,23,24
OPLAH,23,17
TIGD4,23,16
SYVN1,23,4
MDH2,23,7
THNSL2,23,6
PGM1,23,7
AGL,23,19
DSPP,23,19
MPST,23,19
SRP54,23,9
WARS,23,4
ADRM1,23,23
PPID,23,10
REXO2,23,5
ALDH4A1,23,22
EPRS,23,21
GLS2,23,23
LDHAL6A,23,22
LDHAL6B,23,24
LDHC,23,24
DPH5,23,21
PCYT1A,23,9
ENSG00000169910,23,20
OSGEP,23,15
ACAT1,23,19
ADHFE1,23,5
GALT,23,9
GYS1,23,15
ME3,23,5
GFM1,23,3
GMNN,23,23
PAAF1,23,6
GYG1,23,5
TMEM165,23,11
WDR59,23,8
LCAT,23,5
PGM2,23,18
RTN1,23,19
OGFOD1,23,22
NUTF2,23,24
GAMT,23,17
KPNA5,23,18
KPNA6,23,22
PDHA2,23,6
FARSA,23,20
UCHL5,23,13
MITD1,23,0
CPS1,23,21
ATP5E,23,16
ATP5G2,23,13
ATP5G3,23,17
ATP5I,23,17
ATP5J,23,17
ATP5L,23,18
USP12,23,20
ENSG00000198744,23,20
DDX47,23,5
PPM1G,23,5
ALLC,23,16
C1orf123,23,3
COPB1,23,14
