FIS1,12,19
CYB5R2,20,19
DKC1,3,19
DNAJA3,1,19
EEF1GP1,1,19
EIF2B3,3,19
EIF3A,3,19
EIF3B,3,19
EPHB4,15,19
EVI5,14,19
FBXO9,12,19
FLNA,16,19
FSCN1,16,19
GCH1,23,19
GFPT2,23,19
GLUL,23,19
GMFB,16,19
GMPPB,14,19
GMPS,3,19
GNL3,3,19
GOT1,23,19
GPN3,6,19
GRB2,16,19
GRWD1,16,19
GSN,16,19
GSPT2,3,19
GSTM3,16,19
H1F0,20,19
HADHB,1,19
HIST1H2BI,20,19
HIST1H2BK,20,19
HIST1H2BL,1,19
HIST1H2BM,20,19
HIST1H2BO,20,19
HIST1H4C,20,19
HIST2H2BE,20,19
LRRFIP2,16,19
MAP3K1,25,19
MED4,6,19
ENSG00000182754,3,19
ARHGAP35,21,19
AASS,1,19
EIF4ENIF1,1,19
GP1BA,13,19
ENSG00000157344,5,19
CWC22,6,19
DCAKD,3,19
DDX55,3,19
DDX56,3,19
DLEU1,24,19
EIF2S3,3,19
EIF5,3,19
ERO1LB,3,19
MIOS,6,19
PIGB,14,19
VBP1,20,19
RHOQ,22,19
VPS51,4,19
SLC10A7,3,19
MAP3K11,15,19
TBR1,4,19
TFRC,18,19
TMEM33,22,19
UBE2I,21,19
UGGT1,18,19
VMA21,18,19
MED12L,6,19
LIAS,25,19
BLOC1S5,9,19
CAMK1,9,19
CASK,22,19
KRT19,9,19
MDK,13,19
NAA38,6,19
ENSG00000215694,18,19
AGL,23,19
ATP6V0D1,14,19
C12orf10,12,19
CBWD1,14,19
DSPP,23,19
KIF1B,22,19
MPST,23,19
DIABLO,19,19
ENSG00000100357,18,19
AMPD1,18,19
AMPD3,13,19
CANT1,6,19
ENSG00000096153,4,19
ACAT1,23,19
SH2D3A,25,19
KLK13,13,19
KLK2,13,19
CR2,13,19
SCARB1,13,19
SCN5A,13,19
IL22RA2,25,19
IL23R,25,19
IL6R,25,19
FOS,21,19
JUNB,21,19
COL2A1,13,19
SMPD2,20,19
VAPA,14,19
YIPF2,14,19
PTDSS2,17,19
RTN1,23,19
TOP3A,20,19
PHC1P1,21,19
BUB3,6,19
SCYL1,14,19
SMARCD1,20,19
ENSG00000206266,3,19
ARHGEF4,22,19
C9orf41,6,19
SLC7A14,14,19
ATF2,15,19
AZI2,15,19
BTK,15,19
CLK1,15,19
DOK1,15,19
DYRK1A,15,19
GRAMD1A,15,19
CCDC12,4,19
MAF,21,19
MYH6,24,19
CREM,21,19
PIK3CA,25,19
NHLH1,4,19
PCCB,18,19
FGF18,25,19
SNAI1,15,19
CD55,13,19
CLNK,25,19
CSF2RB,25,19
SAP30,21,19
CRAT,21,19
TRMT5,14,19
IL2RA,25,19
PIK3C2B,25,19
PLA2G2A,11,19
SAAL1,4,19
ENSG00000206376,22,19
NFIB,21,19
GEMIN4,6,19
GXYLT1,18,19
IL2,25,19
PHKA1,22,19
MAK16,3,19
PIGT,14,19
IPP,4,19
PEX2,12,19
DUSP12,3,19
RAB8B,14,19
TXNDC9,24,19
FAM120C,17,19
IGHE,17,19
ALDH1A3,18,19
ALDH1B1,1,19
PARVA,4,19
MXRA5,21,19
EML1,21,19
F3,13,19
GRM4,22,19
GRM8,22,19
KCNQ1,23,19
ADAR,23,19
SYT9,22,19
AARS2,25,19
TADA2B,20,19
ENSG00000180882,4,19
ENSG00000205941,6,19
SDS,17,19
BATF2,4,19
CALCOCO2,4,19
AGTRAP,25,19
CDH2,22,19
OPA1,12,19
PDIA5,12,19
PLD1,11,19
RTF1,20,19
CTPS2,6,19
GUCY1B3,6,19
IRF1,21,19
WHSC1L1,12,19
TCF12,21,19
PAX6,21,19
SDPR,22,19
SLC4A5,3,19
PIAS2,21,19
ZBTB7A,21,19
ATP6V0E1,23,19
MOCS3,14,19
MSH5,20,19
ABCA2,6,19
ABCB1,6,19
HLA-F,4,19
TRERF1,21,19
SRPR,14,19
TTI1,14,19
ENSG00000141342,24,19
PEX12,12,19
SPPL2B,22,19
ARF5,12,19
BPI,7,19
SUV420H2,21,19
TMEM47,7,19
BRWD1,21,19
ACTR5,20,19
RGS6,22,19
ENSG00000099882,22,19
MRPL20P1,22,19
MS4A5,12,19
NPC2,14,19
CALCA,22,19
EHD1,4,19
